OrderID     LastName             FirstName  OrderDate
10756       Callahan             Laura      1997-11-27 00:00:00.000
10757       Suyama               Michael    1997-11-27 00:00:00.000
10758       Leverling            Janet      1997-11-28 00:00:00.000
10759       Leverling            Janet      1997-11-28 00:00:00.000
10760       Peacock              Margaret   1997-12-01 00:00:00.000
10761       Buchanan             Steven     1997-12-02 00:00:00.000
10762       Leverling            Janet      1997-12-02 00:00:00.000
10763       Leverling            Janet      1997-12-03 00:00:00.000
10764       Suyama               Michael    1997-12-03 00:00:00.000
10765       Leverling            Janet      1997-12-04 00:00:00.000
10766       Peacock              Margaret   1997-12-05 00:00:00.000
10767       Peacock              Margaret   1997-12-05 00:00:00.000
10768       Leverling            Janet      1997-12-08 00:00:00.000
10769       Leverling            Janet      1997-12-08 00:00:00.000
10770       Callahan             Laura      1997-12-09 00:00:00.000
10771       Dodsworth            Anne       1997-12-10 00:00:00.000
10772       Leverling            Janet      1997-12-10 00:00:00.000
10773       Davolio              Nancy      1997-12-11 00:00:00.000
10774       Peacock              Margaret   1997-12-11 00:00:00.000
10775       King                 Robert     1997-12-12 00:00:00.000
10776       Davolio              Nancy      1997-12-15 00:00:00.000
10777       King                 Robert     1997-12-15 00:00:00.000
10778       Leverling            Janet      1997-12-16 00:00:00.000
10779       Leverling            Janet      1997-12-16 00:00:00.000
10780       Fuller               Andrew     1997-12-16 00:00:00.000
10781       Fuller               Andrew     1997-12-17 00:00:00.000
10782       Dodsworth            Anne       1997-12-17 00:00:00.000
10783       Peacock              Margaret   1997-12-18 00:00:00.000
10784       Peacock              Margaret   1997-12-18 00:00:00.000
10785       Davolio              Nancy      1997-12-18 00:00:00.000
10786       Callahan             Laura      1997-12-19 00:00:00.000
10787       Fuller               Andrew     1997-12-19 00:00:00.000
10788       Davolio              Nancy      1997-12-22 00:00:00.000
10789       Davolio              Nancy      1997-12-22 00:00:00.000
10790       Suyama               Michael    1997-12-22 00:00:00.000
10791       Suyama               Michael    1997-12-23 00:00:00.000
10792       Davolio              Nancy      1997-12-23 00:00:00.000
10793       Leverling            Janet      1997-12-24 00:00:00.000
10794       Suyama               Michael    1997-12-24 00:00:00.000
10795       Callahan             Laura      1997-12-24 00:00:00.000
10796       Leverling            Janet      1997-12-25 00:00:00.000
10797       King                 Robert     1997-12-25 00:00:00.000
10798       Fuller               Andrew     1997-12-26 00:00:00.000
10799       Dodsworth            Anne       1997-12-26 00:00:00.000
10800       Davolio              Nancy      1997-12-26 00:00:00.000
10801       Peacock              Margaret   1997-12-29 00:00:00.000
10802       Peacock              Margaret   1997-12-29 00:00:00.000
10803       Peacock              Margaret   1997-12-30 00:00:00.000
10804       Suyama               Michael    1997-12-30 00:00:00.000
10805       Fuller               Andrew     1997-12-30 00:00:00.000
10806       Leverling            Janet      1997-12-31 00:00:00.000
10807       Peacock              Margaret   1997-12-31 00:00:00.000
10808       Fuller               Andrew     1998-01-01 00:00:00.000
10809       King                 Robert     1998-01-01 00:00:00.000
10810       Fuller               Andrew     1998-01-01 00:00:00.000
10811       Callahan             Laura      1998-01-02 00:00:00.000
10812       Buchanan             Steven     1998-01-02 00:00:00.000
10813       Davolio              Nancy      1998-01-05 00:00:00.000
10814       Leverling            Janet      1998-01-05 00:00:00.000
10815       Fuller               Andrew     1998-01-05 00:00:00.000
10816       Peacock              Margaret   1998-01-06 00:00:00.000
10817       Leverling            Janet      1998-01-06 00:00:00.000
10818       King                 Robert     1998-01-07 00:00:00.000
10819       Fuller               Andrew     1998-01-07 00:00:00.000
10820       Leverling            Janet      1998-01-07 00:00:00.000
10821       Davolio              Nancy      1998-01-08 00:00:00.000
10822       Suyama               Michael    1998-01-08 00:00:00.000
10823       Buchanan             Steven     1998-01-09 00:00:00.000
10824       Callahan             Laura      1998-01-09 00:00:00.000
10825       Davolio              Nancy      1998-01-09 00:00:00.000
10826       Suyama               Michael    1998-01-12 00:00:00.000
10827       Davolio              Nancy      1998-01-12 00:00:00.000
10828       Dodsworth            Anne       1998-01-13 00:00:00.000
10829       Dodsworth            Anne       1998-01-13 00:00:00.000
10830       Peacock              Margaret   1998-01-13 00:00:00.000
10831       Leverling            Janet      1998-01-14 00:00:00.000
10832       Fuller               Andrew     1998-01-14 00:00:00.000
10833       Suyama               Michael    1998-01-15 00:00:00.000
10834       Davolio              Nancy      1998-01-15 00:00:00.000
10835       Davolio              Nancy      1998-01-15 00:00:00.000
10836       King                 Robert     1998-01-16 00:00:00.000
10837       Dodsworth            Anne       1998-01-16 00:00:00.000
10838       Leverling            Janet      1998-01-19 00:00:00.000
10839       Leverling            Janet      1998-01-19 00:00:00.000
10840       Peacock              Margaret   1998-01-19 00:00:00.000
10841       Buchanan             Steven     1998-01-20 00:00:00.000
10842       Davolio              Nancy      1998-01-20 00:00:00.000
10843       Peacock              Margaret   1998-01-21 00:00:00.000
10844       Callahan             Laura      1998-01-21 00:00:00.000
10845       Callahan             Laura      1998-01-21 00:00:00.000
10846       Fuller               Andrew     1998-01-22 00:00:00.000
10847       Peacock              Margaret   1998-01-22 00:00:00.000
10848       King                 Robert     1998-01-23 00:00:00.000
10849       Dodsworth            Anne       1998-01-23 00:00:00.000
10850       Davolio              Nancy      1998-01-23 00:00:00.000
10851       Buchanan             Steven     1998-01-26 00:00:00.000
10852       Callahan             Laura      1998-01-26 00:00:00.000
10853       Dodsworth            Anne       1998-01-27 00:00:00.000
10854       Leverling            Janet      1998-01-27 00:00:00.000
10855       Leverling            Janet      1998-01-27 00:00:00.000
10856       Leverling            Janet      1998-01-28 00:00:00.000
10857       Callahan             Laura      1998-01-28 00:00:00.000
10858       Fuller               Andrew     1998-01-29 00:00:00.000
10859       Davolio              Nancy      1998-01-29 00:00:00.000
10860       Leverling            Janet      1998-01-29 00:00:00.000
10861       Peacock              Margaret   1998-01-30 00:00:00.000
10862       Callahan             Laura      1998-01-30 00:00:00.000
10863       Peacock              Margaret   1998-02-02 00:00:00.000
10864       Peacock              Margaret   1998-02-02 00:00:00.000
10865       Fuller               Andrew     1998-02-02 00:00:00.000
10866       Buchanan             Steven     1998-02-03 00:00:00.000
10867       Suyama               Michael    1998-02-03 00:00:00.000
10868       King                 Robert     1998-02-04 00:00:00.000
10869       Buchanan             Steven     1998-02-04 00:00:00.000
10870       Buchanan             Steven     1998-02-04 00:00:00.000
10871       Dodsworth            Anne       1998-02-05 00:00:00.000
10872       Buchanan             Steven     1998-02-05 00:00:00.000
10873       Peacock              Margaret   1998-02-06 00:00:00.000
10874       Buchanan             Steven     1998-02-06 00:00:00.000
10875       Peacock              Margaret   1998-02-06 00:00:00.000
10876       King                 Robert     1998-02-09 00:00:00.000
10877       Davolio              Nancy      1998-02-09 00:00:00.000
10878       Peacock              Margaret   1998-02-10 00:00:00.000
10879       Leverling            Janet      1998-02-10 00:00:00.000
10880       King                 Robert     1998-02-10 00:00:00.000
10881       Peacock              Margaret   1998-02-11 00:00:00.000
10882       Peacock              Margaret   1998-02-11 00:00:00.000
10883       Callahan             Laura      1998-02-12 00:00:00.000
10884       Peacock              Margaret   1998-02-12 00:00:00.000
10885       Suyama               Michael    1998-02-12 00:00:00.000
10886       Davolio              Nancy      1998-02-13 00:00:00.000
10887       Callahan             Laura      1998-02-13 00:00:00.000
10888       Davolio              Nancy      1998-02-16 00:00:00.000
10889       Dodsworth            Anne       1998-02-16 00:00:00.000
10890       King                 Robert     1998-02-16 00:00:00.000
10891       King                 Robert     1998-02-17 00:00:00.000
10892       Peacock              Margaret   1998-02-17 00:00:00.000
10893       Dodsworth            Anne       1998-02-18 00:00:00.000
10894       Davolio              Nancy      1998-02-18 00:00:00.000
10895       Leverling            Janet      1998-02-18 00:00:00.000
10896       King                 Robert     1998-02-19 00:00:00.000
10897       Leverling            Janet      1998-02-19 00:00:00.000
10898       Peacock              Margaret   1998-02-20 00:00:00.000
10899       Buchanan             Steven     1998-02-20 00:00:00.000
10900       Davolio              Nancy      1998-02-20 00:00:00.000
10901       Peacock              Margaret   1998-02-23 00:00:00.000
10902       Davolio              Nancy      1998-02-23 00:00:00.000
10903       Leverling            Janet      1998-02-24 00:00:00.000
10904       Leverling            Janet      1998-02-24 00:00:00.000
10905       Dodsworth            Anne       1998-02-24 00:00:00.000
10906       Peacock              Margaret   1998-02-25 00:00:00.000
10907       Suyama               Michael    1998-02-25 00:00:00.000
10908       Peacock              Margaret   1998-02-26 00:00:00.000
10909       Davolio              Nancy      1998-02-26 00:00:00.000
10910       Davolio              Nancy      1998-02-26 00:00:00.000
10911       Leverling            Janet      1998-02-26 00:00:00.000
10912       Fuller               Andrew     1998-02-26 00:00:00.000
10913       Peacock              Margaret   1998-02-26 00:00:00.000
10914       Suyama               Michael    1998-02-27 00:00:00.000
10915       Fuller               Andrew     1998-02-27 00:00:00.000
10916       Davolio              Nancy      1998-02-27 00:00:00.000
10917       Peacock              Margaret   1998-03-02 00:00:00.000
10918       Leverling            Janet      1998-03-02 00:00:00.000
10919       Fuller               Andrew     1998-03-02 00:00:00.000
10920       Peacock              Margaret   1998-03-03 00:00:00.000
10921       Davolio              Nancy      1998-03-03 00:00:00.000
10922       Buchanan             Steven     1998-03-03 00:00:00.000
10923       King                 Robert     1998-03-03 00:00:00.000
10924       Leverling            Janet      1998-03-04 00:00:00.000
10925       Leverling            Janet      1998-03-04 00:00:00.000
10926       Peacock              Margaret   1998-03-04 00:00:00.000
10927       Peacock              Margaret   1998-03-05 00:00:00.000
10928       Davolio              Nancy      1998-03-05 00:00:00.000
10929       Suyama               Michael    1998-03-05 00:00:00.000
10930       Peacock              Margaret   1998-03-06 00:00:00.000
10931       Peacock              Margaret   1998-03-06 00:00:00.000
10932       Callahan             Laura      1998-03-06 00:00:00.000
10933       Suyama               Michael    1998-03-06 00:00:00.000
10934       Leverling            Janet      1998-03-09 00:00:00.000
10935       Peacock              Margaret   1998-03-09 00:00:00.000
10936       Leverling            Janet      1998-03-09 00:00:00.000
10937       King                 Robert     1998-03-10 00:00:00.000
10938       Leverling            Janet      1998-03-10 00:00:00.000
10939       Fuller               Andrew     1998-03-10 00:00:00.000
10940       Callahan             Laura      1998-03-11 00:00:00.000
10941       King                 Robert     1998-03-11 00:00:00.000
10942       Dodsworth            Anne       1998-03-11 00:00:00.000
10943       Peacock              Margaret   1998-03-11 00:00:00.000
10944       Suyama               Michael    1998-03-12 00:00:00.000
10945       Peacock              Margaret   1998-03-12 00:00:00.000
10946       Davolio              Nancy      1998-03-12 00:00:00.000
10947       Leverling            Janet      1998-03-13 00:00:00.000
10948       Leverling            Janet      1998-03-13 00:00:00.000
10949       Fuller               Andrew     1998-03-13 00:00:00.000
10950       Davolio              Nancy      1998-03-16 00:00:00.000
10951       Dodsworth            Anne       1998-03-16 00:00:00.000
10952       Davolio              Nancy      1998-03-16 00:00:00.000
10953       Dodsworth            Anne       1998-03-16 00:00:00.000
10954       Buchanan             Steven     1998-03-17 00:00:00.000
10955       Callahan             Laura      1998-03-17 00:00:00.000
10956       Suyama               Michael    1998-03-17 00:00:00.000
10957       Callahan             Laura      1998-03-18 00:00:00.000
10958       King                 Robert     1998-03-18 00:00:00.000
10959       Suyama               Michael    1998-03-18 00:00:00.000
10960       Leverling            Janet      1998-03-19 00:00:00.000
10961       Callahan             Laura      1998-03-19 00:00:00.000
10962       Callahan             Laura      1998-03-19 00:00:00.000
10963       Dodsworth            Anne       1998-03-19 00:00:00.000
10964       Leverling            Janet      1998-03-20 00:00:00.000
10965       Suyama               Michael    1998-03-20 00:00:00.000
10966       Peacock              Margaret   1998-03-20 00:00:00.000
10967       Fuller               Andrew     1998-03-23 00:00:00.000
10968       Davolio              Nancy      1998-03-23 00:00:00.000
10969       Davolio              Nancy      1998-03-23 00:00:00.000
10970       Dodsworth            Anne       1998-03-24 00:00:00.000
10971       Fuller               Andrew     1998-03-24 00:00:00.000
10972       Peacock              Margaret   1998-03-24 00:00:00.000
10973       Suyama               Michael    1998-03-24 00:00:00.000
10974       Leverling            Janet      1998-03-25 00:00:00.000
10975       Davolio              Nancy      1998-03-25 00:00:00.000
10976       Davolio              Nancy      1998-03-25 00:00:00.000
10977       Callahan             Laura      1998-03-26 00:00:00.000
10978       Dodsworth            Anne       1998-03-26 00:00:00.000
10979       Callahan             Laura      1998-03-26 00:00:00.000
10980       Peacock              Margaret   1998-03-27 00:00:00.000
10981       Davolio              Nancy      1998-03-27 00:00:00.000
10982       Fuller               Andrew     1998-03-27 00:00:00.000
10983       Fuller               Andrew     1998-03-27 00:00:00.000
10984       Davolio              Nancy      1998-03-30 00:00:00.000
10985       Fuller               Andrew     1998-03-30 00:00:00.000
10986       Callahan             Laura      1998-03-30 00:00:00.000
10987       Callahan             Laura      1998-03-31 00:00:00.000
10988       Leverling            Janet      1998-03-31 00:00:00.000
10989       Fuller               Andrew     1998-03-31 00:00:00.000
10990       Fuller               Andrew     1998-04-01 00:00:00.000
10991       Davolio              Nancy      1998-04-01 00:00:00.000
10992       Davolio              Nancy      1998-04-01 00:00:00.000
10993       King                 Robert     1998-04-01 00:00:00.000
10994       Fuller               Andrew     1998-04-02 00:00:00.000
10995       Davolio              Nancy      1998-04-02 00:00:00.000
10996       Peacock              Margaret   1998-04-02 00:00:00.000
10997       Callahan             Laura      1998-04-03 00:00:00.000
10998       Callahan             Laura      1998-04-03 00:00:00.000
10999       Suyama               Michael    1998-04-03 00:00:00.000
11000       Fuller               Andrew     1998-04-06 00:00:00.000
11001       Fuller               Andrew     1998-04-06 00:00:00.000
11002       Peacock              Margaret   1998-04-06 00:00:00.000
11003       Leverling            Janet      1998-04-06 00:00:00.000
11004       Leverling            Janet      1998-04-07 00:00:00.000
11005       Fuller               Andrew     1998-04-07 00:00:00.000
11006       Leverling            Janet      1998-04-07 00:00:00.000
11007       Callahan             Laura      1998-04-08 00:00:00.000
11008       King                 Robert     1998-04-08 00:00:00.000
11009       Fuller               Andrew     1998-04-08 00:00:00.000
11010       Fuller               Andrew     1998-04-09 00:00:00.000
11011       Leverling            Janet      1998-04-09 00:00:00.000
11012       Davolio              Nancy      1998-04-09 00:00:00.000
11013       Fuller               Andrew     1998-04-09 00:00:00.000
11014       Fuller               Andrew     1998-04-10 00:00:00.000
11015       Fuller               Andrew     1998-04-10 00:00:00.000
11016       Dodsworth            Anne       1998-04-10 00:00:00.000
11017       Dodsworth            Anne       1998-04-13 00:00:00.000
11018       Peacock              Margaret   1998-04-13 00:00:00.000
11019       Suyama               Michael    1998-04-13 00:00:00.000
11020       Fuller               Andrew     1998-04-14 00:00:00.000
11021       Leverling            Janet      1998-04-14 00:00:00.000
11022       Dodsworth            Anne       1998-04-14 00:00:00.000
11023       Davolio              Nancy      1998-04-14 00:00:00.000
11024       Peacock              Margaret   1998-04-15 00:00:00.000
11025       Suyama               Michael    1998-04-15 00:00:00.000
11026       Peacock              Margaret   1998-04-15 00:00:00.000
11027       Davolio              Nancy      1998-04-16 00:00:00.000
11028       Fuller               Andrew     1998-04-16 00:00:00.000
11029       Peacock              Margaret   1998-04-16 00:00:00.000
11030       King                 Robert     1998-04-17 00:00:00.000
11031       Suyama               Michael    1998-04-17 00:00:00.000
11032       Fuller               Andrew     1998-04-17 00:00:00.000
11033       King                 Robert     1998-04-17 00:00:00.000
11034       Callahan             Laura      1998-04-20 00:00:00.000
11035       Fuller               Andrew     1998-04-20 00:00:00.000
11036       Callahan             Laura      1998-04-20 00:00:00.000
11037       King                 Robert     1998-04-21 00:00:00.000
11038       Davolio              Nancy      1998-04-21 00:00:00.000
11039       Davolio              Nancy      1998-04-21 00:00:00.000
11040       Peacock              Margaret   1998-04-22 00:00:00.000
11041       Leverling            Janet      1998-04-22 00:00:00.000
11042       Fuller               Andrew     1998-04-22 00:00:00.000
11043       Buchanan             Steven     1998-04-22 00:00:00.000
11044       Peacock              Margaret   1998-04-23 00:00:00.000
11045       Suyama               Michael    1998-04-23 00:00:00.000
11046       Callahan             Laura      1998-04-23 00:00:00.000
11047       King                 Robert     1998-04-24 00:00:00.000
11048       King                 Robert     1998-04-24 00:00:00.000
11049       Leverling            Janet      1998-04-24 00:00:00.000
11050       Callahan             Laura      1998-04-27 00:00:00.000
11051       King                 Robert     1998-04-27 00:00:00.000
11052       Leverling            Janet      1998-04-27 00:00:00.000
11053       Fuller               Andrew     1998-04-27 00:00:00.000
11054       Callahan             Laura      1998-04-28 00:00:00.000
11055       King                 Robert     1998-04-28 00:00:00.000
11056       Callahan             Laura      1998-04-28 00:00:00.000
11057       Leverling            Janet      1998-04-29 00:00:00.000
11058       Dodsworth            Anne       1998-04-29 00:00:00.000
11059       Fuller               Andrew     1998-04-29 00:00:00.000
11060       Fuller               Andrew     1998-04-30 00:00:00.000
11061       Peacock              Margaret   1998-04-30 00:00:00.000
11062       Peacock              Margaret   1998-04-30 00:00:00.000
11063       Leverling            Janet      1998-04-30 00:00:00.000
11064       Davolio              Nancy      1998-05-01 00:00:00.000
11065       Callahan             Laura      1998-05-01 00:00:00.000
11066       King                 Robert     1998-05-01 00:00:00.000
11067       Davolio              Nancy      1998-05-04 00:00:00.000
11068       Callahan             Laura      1998-05-04 00:00:00.000
11069       Davolio              Nancy      1998-05-04 00:00:00.000
11070       Fuller               Andrew     1998-05-05 00:00:00.000
11071       Davolio              Nancy      1998-05-05 00:00:00.000
11072       Peacock              Margaret   1998-05-05 00:00:00.000
11073       Fuller               Andrew     1998-05-05 00:00:00.000
11074       King                 Robert     1998-05-06 00:00:00.000
11075       Callahan             Laura      1998-05-06 00:00:00.000
11076       Peacock              Margaret   1998-05-06 00:00:00.000
11077       Davolio              Nancy      1998-05-06 00:00:00.000

(830 rows affected)

RegionID    RegionDescription                                  TerritoryDescription                               TerritoryID
----------- -------------------------------------------------- -------------------------------------------------- --------------------
1           Eastern                                            Westboro                                           01581
1           Eastern                                            Bedford                                            01730
1           Eastern                                            Georgetow                                          01833
1           Eastern                                            Boston                                             02116
1           Eastern                                            Cambridge                                          02139
1           Eastern                                            Braintree                                          02184
1           Eastern                                            Providence                                         02903
1           Eastern                                            Wilton                                             06897
1           Eastern                                            Morristown                                         07960
1           Eastern                                            Edison                                             08837
1           Eastern                                            New York                                           10019
1           Eastern                                            New York                                           10038
1           Eastern                                            Mellvile                                           11747
1           Eastern                                            Fairport                                           14450
1           Eastern                                            Neward                                             19713
1           Eastern                                            Rockville                                          20852
1           Eastern                                            Greensboro                                         27403
1           Eastern                                            Cary                                               27511
1           Eastern                                            Louisville                                         40222
3           Northern                                           Hollis                                             03049
3           Northern                                           Portsmouth                                         03801
3           Northern                                           Philadelphia                                       19428
3           Northern                                           Beachwood                                          44122
3           Northern                                           Findlay                                            45839
3           Northern                                           Southfield                                         48075
3           Northern                                           Troy                                               48084
3           Northern                                           Bloomfield Hills                                   48304
3           Northern                                           Racine                                             53404
3           Northern                                           Roseville                                          55113
3           Northern                                           Minneapolis                                        55439
4           Southern                                           Columbia                                           29202
4           Southern                                           Atlanta                                            30346
4           Southern                                           Savannah                                           31406
4           Southern                                           Orlando                                            32859
4           Southern                                           Tampa                                              33607
4           Southern                                           Bentonville                                        72716
4           Southern                                           Dallas                                             75234
4           Southern                                           Austin                                             78759
2           Western                                            Hoffman Estates                                    60179
2           Western                                            Chicago                                            60601
2           Western                                            Denver                                             80202
2           Western                                            Colorado Springs                                   80909
2           Western                                            Phoenix                                            85014
2           Western                                            Scottsdale                                         85251
2           Western                                            Santa Monica                                       90405
2           Western                                            Menlo Park                                         94025
2           Western                                            San Francisco                                      94105
2           Western                                            Campbell                                           95008
2           Western                                            Santa Clara                                        95054
2           Western                                            Santa Cruz                                         95060
2           Western                                            Bellevue                                           98004
2           Western                                            Redmond                                            98052
2           Western                                            Seattle                                            98104

(53 rows affected)

CompanyName                              ProductName
---------------------------------------- ----------------------------------------
Aux joyeux ecclésiastiques               Côte de Blaye
Aux joyeux ecclésiastiques               Chartreuse verte
Bigfoot Breweries                        Sasquatch Ale
Bigfoot Breweries                        Steeleye Stout
Bigfoot Breweries                        Laughing Lumberjack Lager
Cooperativa de Quesos 'Las Cabras'       Queso Cabrales
Cooperativa de Quesos 'Las Cabras'       Queso Manchego La Pastora
Escargots Nouveaux                       Escargots de Bourgogne
Exotic Liquids                           Chai
Exotic Liquids                           Chang
Exotic Liquids                           Aniseed Syrup
Forêts d'érables                         Sirop d'érable
Forêts d'érables                         Tarte au sucre
Formaggi Fortini s.r.l.                  Gorgonzola Telino
Formaggi Fortini s.r.l.                  Mascarpone Fabioli
Formaggi Fortini s.r.l.                  Mozzarella di Giovanni
Gai pâturage                             Raclette Courdavault
Gai pâturage                             Camembert Pierrot
G'day, Mate                              Manjimup Dried Apples
G'day, Mate                              Filo Mix
G'day, Mate                              Perth Pasties
Grandma Kelly's Homestead                Grandma's Boysenberry Spread
Grandma Kelly's Homestead                Uncle Bob's Organic Dried Pears
Grandma Kelly's Homestead                Northwoods Cranberry Sauce
Heli Süßwaren GmbH & Co. KG              NuNuCa Nuß-Nougat-Creme
Heli Süßwaren GmbH & Co. KG              Gumbär Gummibärchen
Heli Süßwaren GmbH & Co. KG              Schoggi Schokolade
Karkki Oy                                Maxilaku
Karkki Oy                                Valkoinen suklaa
Karkki Oy                                Lakkalikööri
Leka Trading                             Singaporean Hokkien Fried Mee
Leka Trading                             Ipoh Coffee
Leka Trading                             Gula Malacca
Lyngbysild                               Rogede sild
Lyngbysild                               Spegesild
Ma Maison                                Tourtière
Ma Maison                                Pâté chinois
Mayumi's                                 Konbu
Mayumi's                                 Tofu
Mayumi's                                 Genen Shouyu
New England Seafood Cannery              Boston Crab Meat
New England Seafood Cannery              Jack's New England Clam Chowder
New Orleans Cajun Delights               Chef Anton's Cajun Seasoning
New Orleans Cajun Delights               Chef Anton's Gumbo Mix
New Orleans Cajun Delights               Louisiana Fiery Hot Pepper Sauce
New Orleans Cajun Delights               Louisiana Hot Spiced Okra
Nord-Ost-Fisch Handelsgesellschaft mbH   Nord-Ost Matjeshering
Norske Meierier                          Geitost
Norske Meierier                          Gudbrandsdalsost
Norske Meierier                          Flotemysost
Pasta Buttini s.r.l.                     Gnocchi di nonna Alice
Pasta Buttini s.r.l.                     Ravioli Angelo
Pavlova, Ltd.                            Pavlova
Pavlova, Ltd.                            Alice Mutton
Pavlova, Ltd.                            Carnarvon Tigers
Pavlova, Ltd.                            Vegie-spread
Pavlova, Ltd.                            Outback Lager
PB Knäckebröd AB                         Gustaf's Knäckebröd
PB Knäckebröd AB                         Tunnbröd
Plutzer Lebensmittelgroßmärkte AG        Rössle Sauerkraut
Plutzer Lebensmittelgroßmärkte AG        Thüringer Rostbratwurst
Plutzer Lebensmittelgroßmärkte AG        Wimmers gute Semmelknödel
Plutzer Lebensmittelgroßmärkte AG        Rhönbräu Klosterbier
Plutzer Lebensmittelgroßmärkte AG        Original Frankfurter grüne Soße
Refrescos Americanas LTDA                Guaraná Fantástica
Specialty Biscuits, Ltd.                 Teatime Chocolate Biscuits
Specialty Biscuits, Ltd.                 Sir Rodney's Marmalade
Specialty Biscuits, Ltd.                 Sir Rodney's Scones
Specialty Biscuits, Ltd.                 Scottish Longbreads
Svensk Sjöföda AB                        Inlagd Sill
Svensk Sjöföda AB                        Gravad lax
Svensk Sjöföda AB                        Röd Kaviar
Tokyo Traders                            Mishi Kobe Niku
Tokyo Traders                            Ikura
Tokyo Traders                            Longlife Tofu
Zaanse Snoepfabriek                      Zaanse koeken
Zaanse Snoepfabriek                      Chocolade

(77 rows affected)

OrderDate               ProductID   qty         UnitPrice
----------------------- ----------- ----------- ---------------------
1998-05-05 00:00:00.000 1           40          18.00
1998-05-05 00:00:00.000 2           28          19.00
1998-05-05 00:00:00.000 7           15          30.00
1998-05-05 00:00:00.000 11          10          21.00
1998-05-05 00:00:00.000 13          10          6.00
1998-05-05 00:00:00.000 16          30          17.45
1998-05-05 00:00:00.000 24          20          4.50
1998-05-05 00:00:00.000 31          20          12.50
1998-05-05 00:00:00.000 41          40          9.65
1998-05-05 00:00:00.000 50          22          16.25
1998-05-05 00:00:00.000 64          130         33.25

(11 rows affected)

ProductName                              qty         UnitPrice
---------------------------------------- ----------- ---------------------
Guaraná Fantástica                       20          4.50
Konbu                                    10          6.00
Jack's New England Clam Chowder          40          9.65
Gorgonzola Telino                        20          12.50
Valkoinen suklaa                         22          16.25
Pavlova                                  30          17.45
Chai                                     40          18.00
Chang                                    28          19.00
Queso Cabrales                           10          21.00
Uncle Bob's Organic Dried Pears          15          30.00
Wimmers gute Semmelknödel                130         33.25

(11 rows affected)

OrderDate               OrderID     custName                                 ShipperName
----------------------- ----------- ---------------------------------------- ----------------------------------------
1998-05-01 00:00:00.000 11064       Save-a-lot Markets                       Speedy Express
1998-05-01 00:00:00.000 11065       LILA-Supermercado                        Speedy Express
1998-05-01 00:00:00.000 11066       White Clover Markets                     United Package

(3 rows affected)

OrderID     ShipCountry     CustName                                 EmpLast              EmpFirst
----------- --------------- ---------------------------------------- -------------------- ----------
10248       France          Vins et alcools Chevalier                Buchanan             Steven
10251       France          Victuailles en stock                     Leverling            Janet
10265       France          Blondesddsl père et fils                 Fuller               Andrew
10274       France          Vins et alcools Chevalier                Suyama               Michael
10295       France          Vins et alcools Chevalier                Fuller               Andrew
10297       France          Blondesddsl père et fils                 Buchanan             Steven
10311       France          Du monde entier                          Davolio              Nancy
10331       France          Bon app'                                 Dodsworth            Anne
10334       France          Victuailles en stock                     Callahan             Laura
10340       France          Bon app'                                 Davolio              Nancy
10350       France          La maison d'Asie                         Suyama               Michael
10358       France          La maison d'Asie                         Buchanan             Steven
10360       France          Blondesddsl père et fils                 Peacock              Margaret
10362       France          Bon app'                                 Leverling            Janet
10371       France          La maison d'Asie                         Davolio              Nancy
10408       France          Folies gourmandes                        Callahan             Laura
10413       France          La maison d'Asie                         Leverling            Janet
10425       France          La maison d'Asie                         Suyama               Michael
10436       France          Blondesddsl père et fils                 Leverling            Janet
10449       France          Blondesddsl père et fils                 Leverling            Janet
10450       France          Victuailles en stock                     Callahan             Laura
10454       France          La maison d'Asie                         Peacock              Margaret
10459       France          Victuailles en stock                     Peacock              Margaret
10470       France          Bon app'                                 Peacock              Margaret
10478       France          Victuailles en stock                     Fuller               Andrew
10480       France          Folies gourmandes                        Suyama               Michael
10493       France          La maison d'Asie                         Peacock              Margaret
10500       France          La maison d'Asie                         Suyama               Michael
10511       France          Bon app'                                 Peacock              Margaret
10525       France          Bon app'                                 Davolio              Nancy
10546       France          Victuailles en stock                     Davolio              Nancy
10559       France          Blondesddsl père et fils                 Suyama               Michael
10566       France          Blondesddsl père et fils                 Dodsworth            Anne
10584       France          Blondesddsl père et fils                 Peacock              Margaret
10609       France          Du monde entier                          King                 Robert
10610       France          La maison d'Asie                         Callahan             Laura
10628       France          Blondesddsl père et fils                 Peacock              Margaret
10631       France          La maison d'Asie                         Callahan             Laura
10634       France          Folies gourmandes                        Peacock              Margaret
10663       France          Bon app'                                 Fuller               Andrew
10671       France          France restauration                      Davolio              Nancy
10679       France          Blondesddsl père et fils                 Callahan             Laura
10683       France          Du monde entier                          Fuller               Andrew
10715       France          Bon app'                                 Leverling            Janet
10730       France          Bon app'                                 Buchanan             Steven
10732       France          Bon app'                                 Leverling            Janet
10737       France          Vins et alcools Chevalier                Fuller               Andrew
10738       France          Spécialités du monde                     Fuller               Andrew
10739       France          Vins et alcools Chevalier                Leverling            Janet
10755       France          Bon app'                                 Peacock              Margaret
10763       France          Folies gourmandes                        Leverling            Janet
10787       France          La maison d'Asie                         Fuller               Andrew
10789       France          Folies gourmandes                        Davolio              Nancy
10806       France          Victuailles en stock                     Leverling            Janet
10814       France          Victuailles en stock                     Leverling            Janet
10826       France          Blondesddsl père et fils                 Suyama               Michael
10827       France          Bon app'                                 Davolio              Nancy
